user_id,email,ip_address,device_id,ad_clicks,purchases
2628,kristasavage@hernandez.com,151.42.68.108,5613eadc,29,3
2641,sanchezteresa@hotmail.com,222.140.226.38,0d44650d,37,3
5191,felicia61@figueroa-ross.biz,109.23.220.146,200169db,21,9
4552,ygomez@wright-olson.biz,60.33.242.117,9b61d3e9,46,3
8199,janice29@hotmail.com,222.210.247.63,d8305358,1,10
6964,scottalvarado@gmail.com,187.50.38.178,c78eb267,16,8
5474,austin17@yahoo.com,52.78.32.133,05fbad08,21,7
7113,joshuacarr@gmail.com,10.128.5.65,9157c64a,25,1
1477,xayala@hotmail.com,36.128.15.243,238ebc11,22,1
6751,groberts@shelton.org,196.24.251.4,a94a2691,8,8
1338,brookemcguire@hall.com,118.79.145.121,fcbd1c0b,5,8
9716,melissa01@livingston.net,103.246.77.70,49390481,3,0
1900,abrown@johnson.com,119.221.49.182,e6a46d5a,26,8
5005,andrewmorris@lawrence.com,13.253.107.171,3451136a,29,9
839,shelbywilliams@nguyen-wright.com,169.114.66.76,09dca7f1,28,2
2944,steven39@ortiz.info,149.215.157.141,8eb568d2,49,1
3161,adam03@hotmail.com,215.30.154.243,77ba79d8,40,3
6818,emily41@gmail.com,129.104.29.211,fe273caa,24,8
4778,jacksongina@parker.org,61.230.34.150,d3d36a63,12,3
6588,merrittthomas@hotmail.com,17.1.216.164,b2695a26,22,5
7564,gregorygreer@anderson.info,144.16.195.2,c8c6bd49,16,1
4314,theresacameron@yahoo.com,135.108.216.173,c10a2549,30,0
1752,owhite@michael.org,61.194.229.137,8f35aca5,49,9
3374,katie23@gmail.com,52.130.76.243,ef9a67b9,35,3
629,stacierussell@morris-mcknight.com,48.169.121.48,335f99fd,17,0
5738,jasminelane@peterson-reid.org,120.75.123.71,699665e5,20,0
2718,smills@gmail.com,64.27.212.58,837948c7,13,6
5861,johnking@yahoo.com,182.236.246.214,22717808,16,8
9832,jennifer35@yahoo.com,85.14.158.127,d917e905,3,10
529,trevinomelvin@gmail.com,136.220.46.152,dd045e01,31,0
2464,anthonydavis@gmail.com,153.20.31.22,65e31835,25,9
2634,huntsamuel@smith.org,37.121.200.155,c07488f4,15,0
7504,slee@gmail.com,18.110.65.36,cb346bc2,30,9
89,aoconnor@alexander.com,19.93.35.168,32e7155e,47,1
5267,flevy@benson.com,108.243.35.195,8cb02c6d,46,10
1080,brooksmaria@gray-thomas.net,140.11.240.109,c227c6d2,37,2
7445,christopherscott@fuller.com,173.121.16.6,5e1c02ea,45,7
9680,whaynes@hotmail.com,58.134.57.175,fb9275cb,37,2
5709,romanlevi@hotmail.com,193.56.16.91,a98ee1a8,29,3
5850,curtis61@wade-neal.net,152.178.113.234,e6b60484,10,2
7042,alexandertara@yahoo.com,6.52.77.55,64a280bf,44,2
7499,oadams@alvarez.info,48.132.225.159,5da49995,39,9
9776,jennifer93@gmail.com,55.165.90.78,f5f2e61a,18,6
1642,xfarley@taylor.biz,46.128.205.191,5e75147d,28,5
7476,cruzmegan@yahoo.com,40.90.105.157,0405fa52,28,1
8581,hlam@yahoo.com,193.153.92.155,4d5fde6d,8,6
9018,allengreen@smith.net,150.173.146.117,d93c1a65,21,9
5987,jamesshort@adkins-johnson.com,155.42.42.139,a9e5f551,43,8
2421,williambailey@lowe.com,103.135.254.154,b95e7a59,33,5
60,jamesmeadows@yahoo.com,17.204.190.61,d3e5f819,38,3
3597,elizabeth83@oliver-bush.com,1.217.61.231,d78ed359,19,10
3896,westmaurice@gmail.com,215.18.183.136,c3d7c164,5,4
5043,mendozakarina@phillips.info,192.53.187.93,adfef52f,15,5
8838,olsenjeremy@yahoo.com,160.64.78.184,37976897,42,2
7088,john78@hotmail.com,102.89.10.191,7c2bfaec,14,1
6207,jonathanturner@solomon.com,103.212.146.184,b848e67b,31,10
3474,beasleykelsey@yahoo.com,118.40.3.8,8d02e12a,2,3
4205,melissaholt@anderson.com,18.80.102.20,9a8c5b2b,22,1
2372,lblack@friedman.org,154.22.163.76,fd9c4898,4,7
3077,carpenterpatrick@duncan-rivera.biz,68.217.193.45,1c5031fc,23,5
621,anthonyfrazier@yahoo.com,114.92.216.221,b8d92459,24,5
7856,woodangela@martinez.com,97.214.69.36,638df0d3,0,6
835,pgray@hampton-tran.biz,95.178.188.108,d38c851f,26,0
4247,zaustin@rice.biz,33.179.205.191,e4c99331,37,3
5226,lauriesantos@yahoo.com,189.111.90.250,2fb43a9d,5,9
745,stevensadrian@johnson.com,208.67.49.164,637f98dc,12,8
4998,craigjose@gmail.com,107.199.75.159,2d4b2a93,6,5
9328,avilatiffany@hotmail.com,158.94.221.246,4b7bbf10,15,5
3223,michael43@clark-martin.com,143.228.67.168,448d76f1,50,3
8612,taylorwendy@hotmail.com,187.22.103.188,ed0ef6d9,44,6
5250,cunninghamlinda@church-alvarez.com,210.174.90.218,c48b9433,12,3
2522,christopherrose@lee-schmitt.com,21.252.81.71,b395321c,47,4
4996,jphillips@yahoo.com,41.240.105.156,d1dd7e16,17,4
2681,bryanlyons@allen.com,52.190.113.150,42b0a71c,30,9
1324,robertbell@hotmail.com,212.225.164.64,9df7d389,13,7
7984,bcolon@green.com,47.29.149.126,e2e8c49a,20,10
3473,walterscindy@schneider.com,208.13.35.95,dd1b2b57,39,10
8486,heatherstuart@thomas.biz,61.115.58.100,5f0afe8f,20,5
8759,anna16@gmail.com,54.240.128.106,a93788da,37,8
5682,nancy07@ball.com,137.236.179.54,1840fe61,42,8
8467,yjohnson@gmail.com,5.68.193.120,c1d67594,41,7
867,scooper@hughes.net,215.207.29.43,c42ef4ef,27,9
6075,sanchezsierra@murphy.com,64.93.230.222,3916f99c,44,3
5863,david65@hull.org,191.89.246.104,a88d78f8,23,4
2457,psolomon@summers-smith.com,181.55.159.61,2d76ff41,6,10
1577,keyangela@cooper-fuller.com,181.216.71.89,fe2c9f08,8,3
6128,pbradley@yahoo.com,99.227.136.84,10ced9c6,22,9
5084,marc50@davidson.net,33.129.156.234,c2947074,33,10
5013,wcombs@chen-williams.com,3.70.129.112,a011a98f,44,4
5151,mnorton@stone.com,103.196.93.219,85b95322,20,0
4071,isanchez@smith.com,61.11.120.38,9f77346c,36,10
8054,alikaitlyn@hotmail.com,155.130.195.181,ebcf6031,31,1
7339,kristen18@yahoo.com,134.114.148.252,6eb2bf81,15,8
7102,ohoward@gonzalez.org,170.26.10.168,6dd4d891,19,6
2500,veronicaedwards@gmail.com,31.154.234.234,62527a83,39,4
559,brandi18@yahoo.com,29.2.74.118,fe26612b,41,3
4721,cdavis@thompson.com,76.250.59.176,cfa47eb6,11,0
1068,vlozano@gmail.com,100.42.95.52,659bb8d7,50,4
3709,nwilliams@gmail.com,171.164.219.109,2be2be67,3,5
1653,leroybradshaw@ford-davis.com,180.58.163.251,de75c023,27,9
1821,stevenhowell@oconnor.com,132.18.231.151,cb622e47,46,8
4994,ninahuynh@ball.com,130.181.249.205,cde962f4,34,9
2317,kimberly20@hotmail.com,16.112.83.212,b27e26cc,22,8
9658,russelltate@lang.com,106.215.99.237,4e283452,2,2
6485,robert37@yahoo.com,91.48.102.212,6c22672f,18,6
6504,karenreese@hughes-thompson.com,67.50.106.23,86bee807,42,9
3224,shanestone@yahoo.com,140.23.55.109,c2fd913c,0,5
8691,andrew54@williams-gomez.com,105.236.186.250,8bad70d9,34,10
6234,nicholasroth@callahan.com,161.40.210.61,a0871382,14,6
7037,rlogan@hotmail.com,98.245.133.142,cb728083,25,2
8839,hannahblackburn@mosley-bonilla.com,2.79.139.155,0abb1f62,31,6
8934,dchambers@gmail.com,39.17.93.41,4cac27c1,3,10
1754,dereksimpson@hotmail.com,150.98.68.252,a18fafbb,13,6
5333,michelle12@yahoo.com,88.83.97.203,a5f8ffde,10,3
4010,garrettjacob@gmail.com,107.104.236.176,af59f74c,11,1
5189,howarddavid@wong-wilson.net,96.121.193.61,6b71e533,19,8
6227,johnsonjulie@gmail.com,144.107.202.122,169abefb,13,6
1858,bestdaniel@kelly.info,170.238.196.65,7b7c59f0,24,4
4632,greenangie@ryan-schmidt.org,211.242.8.12,783e8353,9,8
92,vanessa75@lozano-weaver.biz,185.75.11.166,ef875050,4,8
8583,david89@yahoo.com,118.193.169.178,c4164b44,2,9
3973,jparker@hotmail.com,195.8.33.0,57fe4688,14,1
8163,tanya48@gonzalez-scott.org,163.231.149.85,1c4f0112,16,0
7999,johnsonshannon@hotmail.com,61.127.223.66,65ab0df1,5,2
701,john62@warner.com,185.49.168.81,a3ef9d87,18,5
183,john43@mayo.com,79.137.247.29,fad05334,10,8
5332,eric11@yahoo.com,210.47.120.175,b5dc6d1e,46,10
4129,anthonydouglas@gmail.com,88.174.113.144,bfd2ce8d,44,7
7433,lcarter@moss.com,159.23.122.230,cc889fc1,18,0
8997,colleenturner@terry.biz,63.242.121.116,0a782b1e,3,1
6320,vblair@gmail.com,176.9.223.249,52af8371,15,0
2937,joseph23@hernandez.net,86.115.157.5,db1f09f9,48,7
21,tlivingston@butler.net,187.30.16.152,66066b49,49,2
9490,stephanie72@perkins.com,212.97.151.68,d27159b6,33,2
1605,fwilliams@yahoo.com,1.167.251.36,83f401d7,34,6
5246,shawn00@hotmail.com,41.199.140.73,b2ee74ad,46,7
1485,matthew94@yahoo.com,14.186.89.240,a5c945c6,46,8
4400,wheeleradam@gmail.com,178.21.196.193,7ffb9e65,28,10
123,davidjones@hotmail.com,194.58.215.153,b3e667b0,19,8
6657,nicole87@yahoo.com,111.41.82.153,75402e45,42,2
3988,joycerangel@padilla.com,153.13.114.203,fabcac31,10,9
3931,oconnelldennis@hotmail.com,115.125.5.237,57fc0e79,45,0
5785,erin48@yahoo.com,187.5.78.97,781e64b2,50,1
1434,max96@english-anderson.com,116.91.227.185,a54669b0,36,9
576,theresa21@hotmail.com,183.36.46.223,43b0ab65,50,0
2006,owade@murray.org,202.155.144.146,cac86457,28,3
4236,woodardkaren@hotmail.com,191.80.139.202,183cbfe4,9,8
1228,jimmy68@yahoo.com,121.86.149.252,de2f477f,29,6
7999,ethan68@gmail.com,38.136.210.78,79633885,3,4
3268,pbrown@zamora-gonzalez.net,132.57.58.235,6ff577c7,40,6
9986,kelsey96@brown-young.com,9.51.101.240,a58bd8dd,16,4
6425,valenciapam@hotmail.com,66.202.154.35,f32a62ce,32,10
4329,ehall@hotmail.com,22.87.95.20,41568b8e,44,3
6425,jellis@york.info,181.25.170.186,0cbff5f1,34,2
5692,parsonsmelanie@gmail.com,58.13.187.192,d98a4ff7,11,1
9618,mccarthysherry@christian.com,54.215.108.14,896f93cc,26,9
9721,kendra33@hotmail.com,182.209.58.67,c1283db2,20,2
8852,jeremycunningham@cline.biz,173.43.14.138,66c764f7,25,7
1703,steven94@yahoo.com,205.31.140.66,0d07a76f,45,3
8804,robert85@jackson.com,107.86.44.145,ed6d090e,39,1
6493,moorebriana@campbell.net,6.23.32.46,7a1dea5d,48,3
7037,vbailey@gardner.com,35.244.108.189,5fec622b,40,6
6975,ncooper@yahoo.com,32.181.157.106,e0b4693b,23,7
953,mlewis@gmail.com,200.59.218.125,b231a5f9,16,5
5529,rmyers@yahoo.com,218.131.67.60,a24ca8bc,28,3
8639,maryevans@welch.com,55.49.58.174,6d9ef808,16,10
2839,andrew76@yahoo.com,221.12.19.53,c2e6ae51,43,2
392,kramercharles@yahoo.com,145.206.159.38,5ebbe463,23,4
2317,qromero@ramos-perez.info,176.51.57.55,724b8327,32,6
8195,cherryrobert@hotmail.com,206.136.87.136,2b8098cc,24,8
7352,weavereric@hotmail.com,97.81.108.58,870c0611,46,4
5224,heidi54@hotmail.com,192.199.84.202,ac629862,27,8
5219,wmiller@mcbride.com,125.151.187.143,16eb4aec,3,10
3950,joannachase@gregory.com,208.32.131.160,c9dca3a0,49,10
137,huffcourtney@lewis.biz,212.246.7.194,54dce97d,32,8
1665,ilong@rubio.org,4.127.186.40,ae18ce2e,17,6
4571,kimberly90@gmail.com,63.170.161.3,2fcddee1,46,3
7357,james48@williams-bradshaw.info,92.107.46.70,963e090a,44,4
6588,oliviaproctor@gmail.com,107.56.110.141,cadc5edc,30,10
7770,vrose@lopez-white.info,187.176.66.123,b0df99c9,25,2
1516,alexislowe@morris.com,163.240.113.136,42030bb0,41,10
1646,tara38@woods-hampton.com,190.166.167.209,9e9944c8,48,2
4033,qhoffman@oconnor.com,15.184.140.205,fa433aef,38,7
1492,fpierce@yahoo.com,198.213.183.126,661a7e9a,41,5
9702,qthompson@holden-tate.info,14.251.235.150,0fc7d347,20,9
2058,corey62@gmail.com,11.22.239.95,bd6b3966,0,2
4223,marilyn27@hotmail.com,57.33.168.28,f0b5cf55,39,6
8182,rogersmary@gmail.com,97.2.159.149,4ef7af4a,19,8
589,johnbailey@williams.info,211.134.153.188,2792123a,7,3
7692,brittany77@burke.com,103.196.195.13,c72906cf,50,1
5881,williamsnatalie@gmail.com,135.61.255.30,089c5bf3,6,4
8167,iramirez@morris.com,146.11.11.249,fb2a333f,7,2
1358,thomas36@brooks-foster.com,65.185.71.188,807132da,43,0
4453,deanna26@stanton-nichols.com,101.247.122.163,d944f070,14,1
4477,kristychavez@gmail.com,129.197.153.211,1aa14e36,29,9
6200,nzhang@gmail.com,80.214.150.191,e2fe86f9,13,2
2414,brandon06@anderson.com,67.53.117.62,e627acc2,34,3
7886,castillocrystal@burton-morgan.biz,91.212.30.61,660c927f,27,5
8173,karen97@thornton-pace.com,103.117.169.103,0c9d29c5,9,1
4480,brandi36@gmail.com,177.4.110.178,2d3041aa,31,4
5978,williamsleslie@yahoo.com,48.129.55.64,c23977ca,21,5
5876,gabrielstout@smith-fletcher.com,64.126.166.201,9df6279e,35,0
4086,mario72@gmail.com,116.238.148.16,974187e6,18,9
2738,sheilabernard@gmail.com,7.86.155.53,05ab2337,27,3
6998,ccarr@hotmail.com,99.63.54.18,305ff834,24,8
3114,stephenwatkins@hoffman.info,217.45.136.181,b54e6aa4,22,4
3142,vickiejones@hotmail.com,48.228.73.49,e8379b99,36,7
2552,mmartin@castro.biz,97.155.231.98,68fd9a8c,50,9
1999,jimmy01@erickson.net,171.252.75.178,9d3c6066,30,5
511,william16@gmail.com,154.86.49.78,b3ab20a3,7,1
4534,robert78@gmail.com,213.4.111.238,2ce37e48,36,3
3898,betharnold@barry.org,68.110.33.223,e18d4426,11,0
8096,osingh@flores-walter.com,87.189.70.11,6b92287e,15,9
3488,dspence@hotmail.com,46.98.222.223,d789613a,9,7
1360,housekyle@reed.com,136.141.215.163,fefd8671,2,5
1151,westdavid@lawson.org,88.188.84.120,5c2e79cd,6,3
8719,kim71@smith.com,175.143.47.40,a02349f5,28,7
7535,jyoung@yahoo.com,220.98.0.204,3a7b7c20,13,10
5876,petersonalexander@hotmail.com,131.225.40.76,7153abe6,10,6
2554,lnelson@martin.com,57.28.168.39,957db9dd,42,8
3273,brittanymoore@gmail.com,32.44.145.185,4020bf86,17,5
6069,alexandra49@gmail.com,215.151.107.207,b88478ca,13,5
7093,jjohnston@yahoo.com,115.63.150.19,fefbfb43,18,2
6252,gabrielle66@turner.biz,223.201.210.142,2247f9d7,7,4
8050,jonessonya@gmail.com,33.139.38.182,d4afc947,6,3
9944,dharrison@hooper.com,67.113.208.180,ebff26bf,32,9
1225,julie29@reed-clark.com,181.252.106.79,bb8e75d4,18,1
7420,zduran@lopez.org,168.173.169.230,b254dbe6,20,3
83,bradley79@gmail.com,37.26.12.70,159c6572,35,6
5925,douglaswoodward@hotmail.com,171.240.140.48,3e6bbafb,1,8
3445,fwatkins@yahoo.com,63.149.241.33,10b3ef2a,33,5
887,anthony43@davis.info,145.133.240.52,c4ca3f40,7,9
5450,iroberts@gmail.com,77.11.62.164,ff2f2355,40,5
5890,davisjeremy@burnett.com,220.66.244.24,324e05be,5,4
1395,meyerjames@hotmail.com,210.115.99.19,85f7d29b,20,7
68,shirley20@gmail.com,23.76.17.1,51d54d12,31,2
3762,byrdpedro@salazar.com,117.109.93.178,cbc96f1d,33,1
7083,matthewmatthews@williams-miller.com,220.113.195.34,b123968f,7,9
3796,dsantos@horton.com,152.248.97.39,42fbc62a,40,5
8400,webbjacob@hotmail.com,25.249.162.131,646f4c2d,29,3
5786,victoriapowell@yahoo.com,71.234.44.131,b5933cc5,27,0
2710,bjohnson@james.net,135.171.126.39,7d417cfc,34,7
4942,katherinelee@gmail.com,62.244.113.37,85267226,25,3
3188,dale34@yahoo.com,29.179.15.213,8fc04aee,15,3
3839,diane80@barr.net,28.115.128.15,19a91e58,36,2
6127,monicamartinez@yahoo.com,158.140.221.99,e9d808dd,36,2
4781,wolfeerik@gmail.com,202.95.126.133,8d68af6e,14,5
2013,oconnormary@adkins.com,4.166.155.134,27ac6dac,37,10
7450,emack@yahoo.com,65.122.187.108,8bd534d5,0,2
4898,nicholaspope@kelley.biz,77.121.2.20,719af7ed,3,9
1840,pperez@johnson.com,141.15.103.112,7f59e811,3,4
4332,lewiscalvin@yahoo.com,99.4.61.89,0a7321f8,48,3
7304,njohnson@gmail.com,98.19.23.3,847d1657,38,9
972,jamesjoshua@church.net,89.0.90.26,d3eafafe,17,10
8177,diane61@gmail.com,63.176.119.21,29b414d2,44,1
6012,hdiaz@hotmail.com,139.109.180.224,7e319560,44,4
4219,qparker@clay.com,57.18.138.204,5d5d2583,26,8
7550,mannkevin@yahoo.com,49.220.233.152,d4409a02,21,9
693,jessicacruz@jones-pham.com,36.102.241.76,d8f3afbb,41,9
9225,ross04@yahoo.com,80.82.193.45,089e4703,46,9
1125,zrosario@gmail.com,219.134.179.166,ed524012,48,10
5983,swoodard@blevins.net,48.137.189.250,8f84ae45,46,10
9460,brittanymartinez@hotmail.com,181.31.251.220,19b58990,36,0
5204,jasminesmith@gmail.com,49.85.90.181,1a2227fb,33,8
3191,angeladuffy@yahoo.com,209.101.56.26,42bb9782,21,0
8399,smartin@williams-newman.com,217.27.194.179,3887cc5f,42,0
3708,dariussmith@hotmail.com,56.161.220.246,e5b2088e,27,4
390,kristen43@smith.net,203.143.75.27,cd9e2c7c,21,4
3849,kimberlyabbott@taylor-rodriguez.com,183.72.232.35,c5c6c6ce,6,5
3065,hernandeztina@freeman-morris.net,55.218.95.101,e8549f1a,6,1
3591,santosdalton@miller.com,83.241.40.27,92e7edc9,33,10
2229,robertstravis@welch.com,168.129.243.159,66562911,23,1
4905,wfitzgerald@cantu.com,116.154.155.108,c87bc232,50,7
597,lfrye@gmail.com,45.33.30.238,b52394d1,15,3
8010,catherine73@reynolds-conley.org,182.172.73.4,0bfde5dd,14,2
8829,barnettdawn@brown.com,59.147.179.27,dab8184d,44,0
7990,davisshawn@schmidt-powell.org,219.45.228.4,73a31a00,25,1
4411,hammondapril@howell-vaughan.org,39.0.44.7,43776eee,33,10
7101,leah29@bolton-howard.com,86.135.64.76,107316bd,17,9
4932,martinezangela@simpson-marshall.com,146.247.131.71,e4c41840,50,4
5409,riveratimothy@johnson.net,7.130.64.186,e393ab42,50,7
9372,sydney93@stewart.com,92.226.2.169,a398d828,33,9
3380,garymyers@bright.com,26.53.104.149,7d0d26e9,21,3
9657,lori94@yahoo.com,194.142.195.158,e383a052,21,7
4240,sguerra@yahoo.com,21.81.253.144,7230119c,33,2
4841,meyerlori@gmail.com,51.183.45.36,f7de5ff4,2,0
6342,stewartlynn@olson-phelps.biz,164.239.35.192,12308f52,0,5
9129,princeryan@gmail.com,95.134.23.255,98a80619,46,8
4915,brianstokes@martin.com,83.230.65.99,c3164791,15,1
8977,richardromero@mcdowell.net,205.120.134.134,3864b965,34,1
6846,smithmichael@yahoo.com,213.14.23.127,271bce80,40,6
133,courtneylewis@porter.com,213.217.78.223,1e83f68d,20,1
6388,crystallang@cox.org,125.80.148.213,9e11c15e,41,2
2603,breanna36@hotmail.com,137.3.253.138,f2083e4e,39,2
9432,chloe55@carroll.org,77.111.144.117,5f12fb2c,36,9
466,patricia52@gmail.com,45.235.234.108,ead1eace,20,2
2259,kennethalvarado@gmail.com,74.9.8.43,bebf7d53,43,1
3077,bmiller@hotmail.com,62.185.30.41,1e440fe6,9,0
8817,matthew45@gmail.com,206.93.131.203,a81cba6a,20,5
7992,dustin31@brown-ramos.com,143.31.201.135,28da17bb,49,10
7555,uchandler@hendricks.com,11.143.104.108,a59ed1a8,30,0
1712,nadams@lane.com,183.21.3.117,233fb865,17,0
3754,shawn45@ford.com,68.17.229.241,dcd74055,34,2
5584,jonathan12@jenkins.com,168.117.28.163,332174fa,33,4
5652,heatherramsey@smith.net,62.178.242.198,bc81406f,36,2
9806,lopezkristopher@smith.info,109.12.38.248,d3fcf71b,5,8
6353,haley03@hotmail.com,46.90.152.147,94cb6068,44,7
914,stephenphillips@barrett.com,148.7.105.126,d5cc2570,49,8
669,alexandradixon@yahoo.com,183.65.158.204,2e75a214,31,2
5399,brandibrown@gmail.com,72.92.79.119,413efdae,35,5
2262,catherine68@cross-underwood.com,120.173.177.126,a52695e0,33,7
5475,andrewright@garcia-bowers.com,12.140.150.33,97f885e9,1,1
1208,reneeperez@hill-coleman.com,77.182.82.8,261b1583,25,2
9428,josephwilliams@carter-hancock.com,206.105.179.5,207c3cad,41,5
9462,cynthia49@hotmail.com,200.45.159.77,bbd9ff49,23,10
1341,amy54@yahoo.com,78.1.249.210,5229fe64,38,4
2657,rachel15@lopez.info,42.134.35.195,bc843622,2,3
9796,udunn@yahoo.com,22.101.172.45,4be16ba8,7,8
8045,laurenmartin@gmail.com,130.27.60.34,33e310f6,50,0
2932,elizabethroberts@yahoo.com,204.130.104.191,e1c4b48b,50,7
5728,elizabeth95@campbell.com,189.24.69.9,ee980b28,8,8
5741,aprilpruitt@yahoo.com,167.146.0.187,0fc2e95c,25,8
919,fstafford@hotmail.com,117.117.126.51,c5f8e780,50,6
3834,alexis98@hotmail.com,105.252.240.69,35d79959,31,0
230,lbarber@yahoo.com,202.8.126.151,750dc2d5,45,0
1118,heaton@mccormick-greer.com,105.245.88.174,40ff6e84,47,8
1474,laura60@hotmail.com,124.5.155.163,9fa54c2f,29,2
1777,tdudley@mckinney-gray.net,51.149.172.111,d4bacc1b,25,0
9394,jenniferyu@black-fernandez.org,63.36.170.165,6e1f81b3,17,10
6984,gail77@yahoo.com,215.66.155.27,b1e0d55a,20,10
8650,elizabeth16@garcia-cooper.info,35.154.98.44,209e02b9,17,7
9663,jodi66@hotmail.com,171.14.153.83,47dba8d1,1,6
8765,drew87@king.biz,169.135.60.254,93fd0f72,42,0
2336,kimberlyhoward@gmail.com,63.124.223.90,d0c0266e,12,9
4428,kristi35@gmail.com,3.2.56.218,1e402bee,15,3
5740,kmack@berg.info,38.69.93.111,15480d2e,34,2
9150,woodstristan@hotmail.com,181.21.240.120,2b83c273,37,1
4621,samantha11@yahoo.com,198.73.240.82,084bb1ae,46,1
9667,amanda57@hotmail.com,29.220.15.86,e64b944a,32,5
2953,april01@yahoo.com,28.80.61.247,6f9aad47,9,7
3844,tinacharles@yahoo.com,43.58.177.241,e46e8291,36,10
7330,greenekelly@gmail.com,2.111.102.197,e80b9b91,2,2
1875,wendy43@santiago-bell.biz,130.102.253.42,d248a947,6,9
8578,spencerjacqueline@pruitt.com,97.9.226.172,9dbfc45d,9,2
1233,roseryan@yahoo.com,81.78.101.145,bac45dc0,47,4
115,jessicamullins@hoffman.info,43.218.189.45,28553543,9,6
3516,mtran@thomas.com,151.89.115.158,e3125872,22,1
1701,lauracarter@taylor-osborn.com,213.187.214.219,1bdf9a02,47,6
2546,chad34@boyd-douglas.info,176.77.22.253,6a5ab228,12,2
2659,joshua35@roach-bridges.com,90.44.64.206,9ceba80a,6,1
8447,katherinethompson@blackwell.com,40.155.186.193,c1222bf1,27,10
6796,larry55@yahoo.com,175.202.176.144,c5b83d92,7,10
9589,cbrooks@wright.com,88.72.126.132,e1a2230e,25,1
325,guzmancheryl@park-peterson.com,123.70.166.180,e1e5ce0f,44,1
1264,ngoodman@yahoo.com,113.3.155.210,e6d67c04,24,1
4851,sarah29@le-reyes.net,157.91.252.179,4dffa92c,11,2
9103,ucox@mitchell.biz,68.65.247.255,8a27683a,32,6
9144,dsilva@gmail.com,139.109.252.199,f5be8090,21,9
331,rodneyvincent@yahoo.com,71.121.73.231,daebbede,10,3
611,emorgan@baker.com,79.156.85.77,fbe45312,24,9
3138,pturner@hotmail.com,158.17.247.223,a42d319d,28,4
6266,daniel53@wilkins-olsen.com,71.149.176.146,4222c5b4,38,9
4416,tammy09@gmail.com,88.203.235.62,f5f11369,26,5
5675,matthew94@dixon.net,217.114.168.160,3c5b2c77,44,3
7539,yhunter@lawrence.org,149.178.214.119,845e12e9,39,5
4682,mendozajoseph@hotmail.com,46.107.55.202,3369f8fd,33,5
4932,kristy93@gmail.com,220.217.182.179,304902fc,28,7
4584,johnmathis@ramos-howard.org,175.222.81.141,cfcdab64,7,10
8739,castrovictoria@hotmail.com,11.234.209.73,80fa8b5f,7,2
9249,hramirez@fisher.com,114.136.165.161,56fdd295,11,3
6749,alan68@brown-webb.biz,202.109.124.29,d389685a,49,2
2365,hwilliams@russell.com,56.129.134.239,1c2417d4,27,6
5782,lamkevin@yahoo.com,98.27.2.163,03db6033,43,1
3773,stevenhernandez@hotmail.com,202.161.144.218,7320add2,1,5
2971,patrick88@gmail.com,40.47.185.35,93dd905b,18,7
295,courtneysilva@yahoo.com,198.139.33.151,08881fd5,12,10
9654,carrbeth@hotmail.com,151.107.15.39,44ccfcfb,17,3
7604,michaellee@patterson.com,108.111.225.138,1cdc0510,16,3
1454,thompsonbrenda@gmail.com,68.228.99.73,425a6a5a,30,1
4774,lori52@weaver.com,43.238.83.20,8a036758,13,0
2961,campbelldaniel@hotmail.com,185.184.184.101,a49a8d91,31,1
3858,thomasdaniel@yahoo.com,65.139.107.180,3a6f4a8d,33,0
6868,davidmurphy@sloan.com,115.19.84.122,de107066,20,8
4686,hbaxter@gmail.com,201.196.29.12,01d30652,44,0
1277,matthew49@hotmail.com,97.100.142.54,fb2bb64a,25,2
1621,mark62@yahoo.com,8.211.151.89,1c3368c9,19,0
2883,oallen@gmail.com,177.117.163.77,8c7bb2c5,7,6
768,whitakerjeffrey@gmail.com,115.120.75.109,4d1c84be,30,7
5117,shawn93@gmail.com,10.2.98.252,739b0091,8,8
3317,eberg@pace-harris.biz,37.223.144.158,32e911a7,48,8
3802,isaiahhunter@davis-walsh.com,66.29.0.239,dde4e85c,41,5
2271,tina34@yahoo.com,56.161.156.200,3dd44ff8,3,5
8287,moorevalerie@snyder.com,207.28.215.208,fe19b17f,21,5
1380,steven34@gmail.com,14.231.22.87,dc7117f1,30,8
1846,apearson@evans.biz,71.146.185.53,64d735bd,27,8
679,evansdestiny@gonzales-baker.com,31.212.148.98,07cc15fc,19,2
2504,taylormendoza@hotmail.com,48.63.166.113,7ecffb22,16,5
429,ajones@hunter.com,181.21.13.98,544cdbe7,23,10
7859,ashley46@gmail.com,211.60.255.42,26ee0d05,23,10
1699,simmonsdan@gmail.com,176.125.148.213,cd54a202,33,2
7745,eugenerodriguez@mcguire-owens.com,96.153.84.25,a73b58a6,45,7
1987,sandersdebra@hotmail.com,92.231.240.132,8a2ce1c6,12,1
2811,lindajenkins@gmail.com,158.162.133.46,d94086db,44,8
6131,phillip01@brooks-rodriguez.com,171.116.105.13,5fe76dd9,12,5
2410,amy13@cortez.com,17.165.47.213,234cde64,19,8
8669,dbrown@hicks.com,53.29.62.143,c2ca9df4,4,8
2034,xjames@hotmail.com,139.148.137.152,18ddf280,42,6
5073,morrisdeborah@hotmail.com,211.200.120.178,e55304da,41,10
9575,mcintoshkenneth@wallace.com,123.88.106.4,5cfc0759,15,8
7145,gcooper@smith.net,125.168.49.91,fc95018a,22,7
7291,nancy96@yahoo.com,51.12.99.45,a45b1e28,2,8
