user_id,email,ip_address,device_id,ad_clicks,purchases
1019,moorealexander@ramos.com,81.8.72.222,77126,1,10
3018,joseph91@dominguez-frost.info,66.131.158.229,208331,49,4
9422,smiththomas@gmail.com,50.58.8.30,54679,33,10
9887,wesley86@hotmail.com,7.219.87.164,574,46,4
411,holly04@yahoo.com,207.129.244.28,74,31,0
6848,timothyclark@gmail.com,68.128.47.51,6392523,36,3
3172,ldavenport@patterson-acosta.com,29.7.135.226,3987312,3,1
1017,gmorales@yahoo.com,40.29.26.148,544255,11,5
322,baileymarie@little.biz,148.3.54.109,51476,13,3
8779,uroberts@hotmail.com,146.43.139.111,68116,45,2
3884,jwhitaker@hotmail.com,199.212.103.38,25897,39,5
8129,yatesmaria@gmail.com,142.105.120.168,566997,9,5
8884,baldwinjames@hotmail.com,210.83.233.52,5769,43,4
5177,uharris@yahoo.com,91.183.238.39,97931,19,4
7260,thomasguerra@hotmail.com,103.161.54.226,6804,21,1
9328,crodriguez@warner.com,52.128.210.45,4471224,18,2
4820,johncole@brown-medina.info,182.54.64.200,59,33,0
618,cantrellmichael@yahoo.com,71.114.24.11,798270,0,4
9742,fnelson@morrison.net,158.37.71.149,4129,50,4
7699,kennethobrien@taylor.biz,23.163.186.38,648914,6,1
8352,stevengarcia@hotmail.com,183.58.8.121,6465090,17,7
3642,jasminejohnson@lam.net,212.50.239.182,293577,24,4
5959,johnsonamber@jordan-klein.net,145.210.213.205,94250,40,9
4234,donaldcantrell@yahoo.com,181.46.42.142,909978,13,1
787,ramseyclarence@shelton.com,135.229.93.223,4021,12,2
2706,meganmarshall@hotmail.com,158.159.167.209,7815,31,4
8011,jessica95@leach.com,46.114.175.89,223580,0,8
3084,cjohnson@hotmail.com,51.61.242.167,781,43,10
4663,daniellegonzales@gmail.com,106.229.32.147,52638,30,6
4440,millerjames@wise.com,66.209.38.128,60613,21,2
8716,laurenmartin@hotmail.com,124.161.185.27,716292,18,2
7442,burgessstephen@prince-goodwin.com,75.248.253.21,40770,50,9
9484,lindseywolf@hotmail.com,182.94.49.40,84937,32,5
8129,douglasroberts@bryant-garcia.org,136.189.203.160,55298,40,3
7638,michael44@mack-galvan.biz,150.250.54.241,320,17,6
8517,lesean@tate-lopez.info,141.197.28.70,92799,23,9
5103,nicoleperez@hotmail.com,108.1.15.163,154,28,1
3813,timothy12@gardner.com,197.37.209.139,4295925,1,3
6434,ereed@hotmail.com,82.89.71.172,2152374,39,0
8322,erickelly@scott.net,122.21.60.15,4516153,14,9
3405,ewilliams@stevenson-smith.com,173.211.91.11,154021,39,3
5966,grosslatasha@gmail.com,31.158.53.233,3791,43,1
8605,andersonkaren@gmail.com,167.131.5.144,61473,36,3
5295,nicole75@hotmail.com,19.144.184.32,2409,42,9
2985,asmith@gmail.com,197.116.154.111,324,13,9
2137,ryanrodriguez@yahoo.com,88.147.228.228,202,15,10
4541,thomasthomas@yahoo.com,49.166.200.126,2848917,11,0
7794,ashleyallen@gmail.com,22.129.8.254,3077601,19,6
9150,twilson@yahoo.com,159.129.30.205,7657,48,8
2935,tony59@gmail.com,80.196.118.148,62741,39,5
476,dmcpherson@green-stark.com,26.236.206.46,2616512,39,9
3134,webstererin@perez.com,19.81.136.90,173,1,2
1305,wbeasley@romero.biz,161.167.107.57,64,48,4
8486,alicia18@yahoo.com,148.221.190.239,9844,7,0
8507,joshuastevenson@skinner-adams.org,14.51.60.166,5463,8,6
2568,kristinacameron@martin.com,29.2.171.1,86109,9,6
8037,bowmansteven@hill-reynolds.com,47.80.70.50,668,38,4
6025,williamberry@hotmail.com,154.237.57.60,2769,13,3
5207,mariahpalmer@yahoo.com,38.214.90.22,19031627,27,7
7969,rlucas@torres.info,25.145.243.251,796440,27,10
4637,caroline97@newton.com,71.162.7.154,0073,33,7
3872,jacquelinebaker@gmail.com,16.50.233.170,921713,33,4
296,ndrake@reeves.com,96.46.152.121,678749,43,9
7331,ejohnson@yahoo.com,1.31.105.251,043,29,6
6071,reyesemily@gmail.com,112.29.71.3,474136,26,7
5383,williamgolden@davis-davis.com,151.72.147.190,634,28,8
5645,erika17@gmail.com,49.192.93.187,958975,34,8
1598,shawnallen@hotmail.com,160.6.253.139,521216,10,4
1053,evan63@yahoo.com,167.221.197.195,141436,20,0
5112,nixonjoseph@ford-bradley.net,144.155.6.139,14652,42,6
6573,sweber@hotmail.com,178.57.98.205,181,49,9
1238,sgonzalez@salinas.com,125.221.71.159,166,13,0
7588,hbutler@dean.com,195.103.127.145,25244437,1,1
7914,pwilliams@hotmail.com,42.154.65.174,078094,31,2
4180,kristenmitchell@mosley.com,126.171.131.244,139094,10,7
3263,qmercer@gmail.com,87.49.174.62,03676,6,5
6168,ojones@gmail.com,105.221.103.39,3573,9,7
4279,groy@willis-simmons.com,139.185.97.22,61549,48,0
893,dwilliams@lewis-morrison.info,155.44.93.160,4819201,31,10
7513,bellrichard@gmail.com,32.105.128.2,44397,40,0
6086,ramirezgina@yahoo.com,65.40.101.219,673829,22,5
2004,hailey91@duffy.com,131.228.214.153,055103,49,3
6001,blairjane@walton.com,107.199.203.134,23486,21,3
6809,gduran@gmail.com,115.166.74.169,5004,36,9
615,rodriguezbrian@wagner.com,55.194.133.131,2453,45,5
4142,donaldsonkelly@malone.net,97.118.166.172,2568,17,0
6519,richardjackson@gmail.com,59.101.218.73,925,47,10
7267,amanda72@baxter.info,72.73.112.107,522,11,6
7616,davidacevedo@gmail.com,153.128.99.69,43395564,39,1
449,angela47@yahoo.com,182.62.86.13,665167,42,10
9660,doyleangela@hotmail.com,82.52.253.255,0564340,4,3
6949,carolinesmith@wood.net,190.24.80.97,26454,47,4
5170,stewartandrea@gmail.com,135.24.191.94,4760,8,0
5451,dominic23@weber.info,1.211.2.186,2847,46,0
3106,scott14@gmail.com,1.107.103.151,4963,24,3
1113,znicholson@patterson.net,163.214.207.143,67151,9,5
890,ebony61@hayden.com,143.246.96.85,0673183,40,5
5262,yatesstephanie@kline-morris.com,173.192.100.58,804,33,1
7921,bethmoore@oconnell.com,130.128.27.218,44735,40,0
7955,brianmoore@harrison-fernandez.com,189.233.55.159,581025,37,7
5968,carlmendez@ward.com,173.232.44.221,256380,45,8
4181,jenningscynthia@finley.com,35.175.208.95,961110,19,8
8719,emilyadkins@romero-stewart.com,191.217.57.193,692612,11,0
110,cannonsteven@hotmail.com,175.254.47.125,4954,15,6
5026,myersmonica@allen-jackson.com,67.125.225.37,215,25,1
5379,wsnow@simmons-sullivan.net,57.34.240.254,9851541,50,0
695,carrie33@baker.com,57.64.217.93,330414,17,2
4163,nathaniel16@hotmail.com,183.173.231.245,89026,39,9
8987,xwhite@hotmail.com,155.85.135.146,4607176,42,7
2089,jonathanolsen@morgan-rogers.com,109.129.30.32,7051,29,5
4608,rosevictoria@johnson.com,62.37.106.182,07274,11,7
1577,ymartinez@green-johnson.biz,51.242.117.34,924480,11,0
7312,xpetty@mcguire.com,18.96.73.145,73090,31,10
8291,karen43@yahoo.com,76.30.238.133,92897,37,7
4268,sabrina01@lopez-velasquez.com,124.204.250.228,02956,50,8
8926,msmith@butler-bauer.com,95.24.205.205,053,41,4
4309,guerrerotroy@hotmail.com,103.140.169.178,667,43,6
5983,kimberly52@gmail.com,2.170.91.94,04626404,43,10
8853,adrake@johnson-turner.com,178.149.74.252,62107498,9,7
3349,tmccullough@gmail.com,205.231.179.160,11488,43,7
7017,ellisgarrett@gmail.com,73.166.17.12,6881,12,10
3059,ewilliams@torres.com,160.94.80.84,07,24,1
7424,kramsey@caldwell.com,82.95.29.53,25820,36,0
632,dodsonjodi@gomez.biz,54.134.66.188,06988,12,3
1879,jessica00@yahoo.com,69.143.23.136,143,21,3
3031,meltonbeth@booker.info,46.76.248.247,62426,35,9
1607,sroberson@hotmail.com,74.76.242.104,17917,27,2
2740,earl38@gmail.com,66.81.27.60,197979,39,5
6499,hcox@gmail.com,216.14.223.30,1724,28,5
2413,kwalker@riddle-gonzales.info,69.149.237.99,381,8,4
2968,jhamilton@becker.com,8.151.89.199,64793,11,7
6791,russelldoyle@gmail.com,132.3.205.77,89400,27,4
7840,smithmargaret@gmail.com,31.59.149.15,1454,15,2
5373,sdoyle@young.com,145.138.127.62,017297,29,1
1523,scott12@hotmail.com,57.106.222.127,748976,19,2
8237,dreeves@arroyo.info,151.21.178.125,67440,5,3
9139,williamsmichael@cisneros.com,130.58.116.82,5209,43,4
982,linda38@adams.info,69.202.3.211,14616,46,0
2816,bushbrenda@lawrence.org,198.157.84.188,2298,11,9
7323,carlossimmons@austin-king.com,185.2.248.99,855,44,2
6637,andrea04@yahoo.com,28.219.1.43,19829,11,5
829,russell26@hotmail.com,161.212.113.107,313,5,5
8896,jonathanstone@yahoo.com,81.119.20.58,40370,40,2
7864,ashley12@wyatt-wright.com,88.207.240.23,1592,7,0
1903,amandadavenport@williams.com,16.234.62.226,9531,25,1
5969,stephanierodriguez@hotmail.com,182.171.76.28,32155,46,5
2146,lisa12@house.com,50.55.226.128,6241977,46,7
1253,jacob44@krause.com,125.204.87.91,485234,25,0
3893,tyleroliver@proctor-burgess.biz,91.101.44.191,08577,21,1
8648,jacksonmark@yahoo.com,82.77.109.36,28071415,11,10
7781,jacquelinebaker@yoder.com,206.55.93.29,384,35,4
6294,roberthill@yahoo.com,201.102.239.158,7669,15,8
1238,eclark@yahoo.com,196.25.75.7,15187,15,1
8284,laura93@gmail.com,94.210.226.144,5756,33,7
7366,aaronfoster@collins-rollins.com,211.6.122.70,7671904,43,4
7910,pleblanc@morrison.org,171.115.181.183,9696022,5,1
3568,martinkenneth@graham.com,72.212.148.216,16548,26,0
2254,ericafields@moore.com,154.175.152.78,561,40,1
6663,brandon05@yahoo.com,123.250.161.231,485042,17,3
5502,brenda45@yahoo.com,81.65.201.11,972,4,7
341,huffjenna@marshall-young.com,1.65.164.135,1836193,25,7
5029,samanthablackwell@gmail.com,21.216.117.31,3653,23,10
3787,oliviajohnson@yahoo.com,157.111.125.35,8739,37,1
4312,terrypatricia@scott.info,196.3.233.73,0,40,3
3187,hwalsh@smith.net,217.120.126.68,69383,40,5
2247,steven48@hess.net,168.159.176.240,6173,2,6
7538,jesse74@miller.com,110.149.90.22,7808893,29,3
1927,ynelson@hotmail.com,208.216.117.26,0143887,33,4
3149,vanessa66@henry-conner.biz,109.93.184.155,69576,13,10
2895,tammy41@tran-hogan.biz,153.250.57.242,888636,10,2
8001,hernandezjennifer@russell.biz,123.117.116.231,421,21,0
6625,alexanderkrystal@dominguez-white.biz,123.224.167.60,9950,15,8
190,narmstrong@riggs.info,136.31.139.247,263800,36,7
8571,eugene48@quinn-lee.net,166.4.146.31,214441,36,10
7044,dudleyjessica@hotmail.com,212.190.244.249,85173498,4,2
5588,jmoore@herrera-jones.net,35.72.166.59,76898,10,0
3451,herbertsanders@alvarez-meadows.com,130.126.246.143,359384,34,6
9884,wayala@yahoo.com,116.207.187.19,15570,6,9
5064,pking@hotmail.com,169.55.152.56,9024059,45,2
9825,cristinacoleman@gmail.com,195.165.76.49,28128,4,2
87,rachel41@yang-wiggins.com,216.10.80.171,61941,19,8
1269,stephaniemcdonald@yahoo.com,191.0.107.8,03611,37,5
3789,llowery@henderson.info,179.204.165.66,544164,12,4
3055,andrea72@gmail.com,110.129.246.217,4966220,26,1
7618,vboyle@hotmail.com,161.73.54.32,046,45,3
8361,debraramos@gmail.com,195.225.77.68,0428,11,6
5171,probinson@yahoo.com,58.82.35.150,16486,38,9
7861,alanhardin@hotmail.com,32.71.147.94,37147,3,8
175,katherine76@hotmail.com,152.33.50.18,4548,49,6
4390,kristieedwards@gmail.com,165.200.79.62,7621,19,7
3113,ssawyer@maldonado.org,185.166.65.172,847,22,7
8004,davidmiles@payne.org,70.179.98.230,4750811,46,1
5349,sarahhenderson@hotmail.com,104.187.40.68,5499259,44,5
2829,kevin71@reed.info,169.0.199.10,054787,46,9
9792,jonathanwebb@hotmail.com,146.80.32.193,79876,37,1
8171,welchannette@howard-haynes.net,99.171.68.84,78697,20,8
5427,katherinecontreras@yahoo.com,67.189.166.24,80757,45,7
5587,qblankenship@yahoo.com,77.97.75.112,31937,50,5
9663,hughesjames@holt.biz,218.173.56.138,92056,17,1
8349,wmason@gmail.com,91.58.8.210,593696,23,4
9168,debranguyen@waller.com,206.181.119.42,0424,25,7
1161,sarahevans@mcdonald.biz,78.23.236.106,29564,9,10
2821,ljones@gmail.com,80.118.142.140,73478,20,6
4431,jacobschristine@hotmail.com,113.173.244.47,31773,13,8
6510,mullinschristopher@yahoo.com,38.116.228.96,66,12,1
337,matthew40@yahoo.com,117.76.170.150,3927,38,8
8726,crystal33@hotmail.com,114.13.14.45,553,32,10
6157,farrellkenneth@weiss-thornton.biz,84.122.97.218,4673,12,2
9125,whitewesley@hotmail.com,109.2.199.215,08843,40,6
7260,jonathanwebster@hotmail.com,100.29.93.100,6332007,48,3
1312,berrybonnie@wright-saunders.com,94.146.88.38,7375,42,4
2939,hensonmichele@hammond.com,205.105.133.98,461986,4,0
2434,zachary99@pruitt-gomez.com,32.119.163.77,7455782,25,4
641,ndorsey@hotmail.com,173.178.22.160,344109,26,2
9763,williamsonsteven@yahoo.com,149.146.122.135,993849,0,7
6745,ortegacynthia@hotmail.com,94.105.145.208,764151,29,0
8195,veronica11@gmail.com,186.200.206.21,1264302,16,2
5580,ritterphyllis@gmail.com,166.244.46.206,725927,12,5
4494,traci26@castro.org,95.26.133.213,38223,50,9
9158,cristina74@cochran-woods.com,189.255.248.124,07,16,5
4040,smithbrandi@walker.net,65.214.185.144,428701,32,8
1728,swallace@landry.com,215.185.137.193,860,48,7
9073,jeffprice@hotmail.com,175.42.111.243,266072,13,3
4155,angelica76@baker.com,128.44.49.27,51897270,38,8
7099,steven46@gmail.com,116.79.131.182,1105175,43,1
8687,jlee@golden-mcclure.com,103.31.204.0,8081,31,4
1862,nicholsonrebecca@hotmail.com,213.9.10.13,746,30,6
7210,brenda68@yahoo.com,117.249.167.182,165755,38,6
1926,vargasjoseph@yahoo.com,25.58.135.108,1098,33,6
9492,aaron09@yahoo.com,194.157.42.167,4861012,30,3
7367,qedwards@jackson-lynch.com,212.41.91.4,040,35,1
2963,stephanie10@gmail.com,173.175.135.223,316281,6,7
4557,daniel18@walker-brown.com,9.46.162.120,002,46,3
4177,phillipsangela@reynolds.com,88.18.238.247,59439,8,7
1564,amydavis@heath.com,177.73.58.171,4076805,17,4
623,ivanhill@hall-patrick.org,189.94.172.227,721226,1,4
1897,obarnes@reed.com,36.144.75.15,17503,41,0
7752,bcooper@mcgee.net,156.251.222.152,9920423,26,4
4992,nicholsmichael@murphy.org,83.240.68.1,60567,41,5
745,daniel22@hotmail.com,188.230.250.240,3259,38,9
7466,ronald47@gmail.com,175.192.136.167,4004560,49,6
1616,christina16@arellano.net,200.174.132.154,3217536,27,7
3836,jessicadavis@howard.com,133.158.81.34,155726,10,8
3005,ashleystark@hotmail.com,28.98.240.58,37726,20,6
3012,jamesmorris@hotmail.com,220.100.25.176,39,49,5
7514,henry38@yahoo.com,22.47.210.95,945394,38,7
1359,david82@ruiz-cruz.com,35.217.109.99,09818,40,3
7491,lfuller@hotmail.com,128.188.135.148,58065,36,10
8248,mitchellmcdaniel@gmail.com,207.166.40.14,6470632,26,2
1628,veronicahines@martin.com,144.251.50.24,02,3,5
7846,ruiztimothy@yahoo.com,35.219.198.216,49841,14,5
3552,josephreed@yahoo.com,100.243.29.97,922202,16,1
8204,thompsonjames@mueller.com,197.103.105.33,62805,19,10
2033,heathersalinas@sutton.biz,206.186.238.94,6819,7,5
3132,anthony16@owens-king.info,56.198.108.169,5813,3,9
8741,navarrochristopher@oliver-kline.com,111.166.2.46,6700547,28,8
5663,qvasquez@gmail.com,209.83.44.179,37125,29,3
3466,oscar65@gmail.com,88.76.63.148,25112,1,8
7903,johnsonamanda@lewis-oconnor.com,56.62.64.29,1802,13,6
915,fdrake@warren.com,190.63.234.202,667240,3,3
5589,uwebb@yahoo.com,2.28.116.171,7076,35,5
6100,brandi35@walker.info,130.187.151.117,3,16,9
8098,fmoses@gmail.com,51.45.245.6,4556,37,9
3377,victoriagreen@gmail.com,136.50.213.169,718767,38,7
5937,rhall@gmail.com,140.92.136.122,51933,30,0
6687,zacharyperez@hotmail.com,54.16.119.147,329597,32,1
852,tinacollier@torres-chan.com,23.37.41.103,8784,38,2
8908,jacobwilliams@hotmail.com,210.165.159.33,59925151,12,2
4870,jason21@gmail.com,210.138.193.168,10076,22,1
1539,patrick73@gmail.com,223.238.60.74,90296,17,6
1423,halerobert@yahoo.com,215.81.94.219,6317,27,4
7822,julie08@gmail.com,49.97.125.215,7257,15,10
3665,hensleychristine@tanner.org,151.78.14.136,7410,6,6
2658,chenjeffrey@yahoo.com,35.91.232.97,288437,14,8
4173,dominguezmichael@yahoo.com,84.170.215.44,48884,18,5
6076,trevoryoung@pham-robbins.com,80.62.244.205,01301,15,4
9876,gravesmichael@hotmail.com,161.181.13.218,0503217,38,5
3622,angela20@king-warren.info,220.152.103.200,49351,22,5
3528,dhernandez@frazier.com,52.167.100.152,146943,40,10
7366,tonyking@fuller.net,9.61.122.208,15062,49,0
6894,autumn85@brown.com,156.40.157.212,6091,29,1
5647,marvin34@hotmail.com,125.114.139.13,892578,25,5
5274,bjohnson@gmail.com,45.140.108.4,41383,18,9
9741,brucemartin@yahoo.com,22.62.237.228,928845,40,4
3767,robertsjaclyn@yahoo.com,150.131.62.207,696,3,1
8595,melissa33@yahoo.com,63.17.71.252,7567,14,10
133,briggsjennifer@hotmail.com,45.21.104.113,64,19,5
7436,figueroageorge@holder.com,153.161.88.236,14283,5,1
6015,salinassandra@waters-vargas.com,36.217.21.152,77892,1,6
5374,caitlynallen@fletcher.biz,56.202.106.44,77881,21,3
9496,hardingtracy@gmail.com,133.138.104.220,5642,32,0
808,randy46@hotmail.com,83.133.104.104,3256,43,3
3709,martinmary@hotmail.com,117.168.209.233,2380958,49,8
6442,kingamy@smith-rhodes.com,32.180.83.193,332,1,2
9319,patricia17@roberts.biz,154.226.216.2,5237307,30,2
7084,jason00@hotmail.com,153.135.122.85,3471489,16,3
5311,emilyalexander@gmail.com,15.127.120.233,537,18,3
6835,rebeccawood@hotmail.com,54.32.205.125,21848,2,2
2981,lauraolson@yahoo.com,179.131.63.92,16759,20,10
6030,mwalters@lucas.info,134.249.123.192,188596,21,9
1943,edwinreese@williams.org,79.160.101.206,7044374,26,0
2391,jacksonjoshua@yahoo.com,110.21.39.201,5639438,49,10
5292,alexis15@yahoo.com,26.184.125.16,187640,29,10
3021,vtaylor@hotmail.com,106.125.114.70,43834,7,1
3429,david74@hotmail.com,177.113.39.107,2906,45,2
4955,lpowell@kirby.biz,71.116.241.174,256551,25,9
5296,ryan50@gmail.com,4.150.92.56,596251,2,4
4858,charles72@lopez.com,131.174.75.182,51596,18,2
1320,maciasnancy@jones.com,135.133.110.47,825,30,7
1557,timothy55@clark-green.com,92.244.64.160,902,22,1
5018,rachelsmith@williams.com,1.69.44.189,00152,8,7
5969,floresandrew@meyer-ortiz.org,150.62.52.36,515814,39,3
1923,ygoodwin@wise.com,90.191.106.71,13036,29,9
9522,billyphelps@thompson.com,24.19.13.60,418294,22,0
5220,uparker@hotmail.com,177.118.195.235,462,31,5
5715,davidcooper@yahoo.com,192.90.195.29,318358,0,8
9588,bcollins@bush.org,209.143.255.112,264129,7,2
5709,justinfox@clay.org,65.82.47.58,0251628,20,5
4746,mendozaamanda@snyder.org,171.193.53.42,262237,11,4
916,monica12@king.biz,70.98.58.103,552020,30,5
1387,johnsoneddie@hotmail.com,122.251.43.165,9606410,45,8
7325,zburnett@hotmail.com,170.177.95.87,622,5,7
843,kabbott@hartman-baker.com,45.149.182.239,29884,14,6
1375,jesusferguson@marshall.biz,19.101.44.198,22990,37,7
5275,qjohnson@cruz.info,151.224.202.176,1308,6,4
8779,bramirez@daniels.org,59.99.211.114,68145,17,8
8886,brendahorn@gmail.com,104.178.163.81,104985,2,6
1349,qgarcia@hotmail.com,184.25.48.125,21,13,3
7897,spencerjames@yahoo.com,133.5.22.112,3829,50,3
4368,ulane@johnson-robinson.com,117.178.32.246,7121,7,4
4728,kim84@hotmail.com,89.249.220.49,6352,40,9
1989,tuckermichael@hotmail.com,199.90.18.103,6841774,22,8
1658,waltonjennifer@morgan-williams.info,47.34.150.147,195578,33,3
1967,dunnteresa@henderson.com,117.11.144.102,3432,1,4
3831,thomaspetersen@lynch.com,107.92.93.20,697396,43,9
4063,hallmichael@yahoo.com,149.236.206.161,927830,8,5
4082,theresawatson@allen.net,98.71.206.113,342570,27,1
3534,rachel16@gmail.com,190.34.242.174,906932,26,7
179,jameswebb@morton.com,196.63.32.198,161121,9,1
1748,desireebishop@hotmail.com,145.209.130.62,630089,25,4
1570,richardmontgomery@cooper.net,25.12.179.164,30153,10,1
2654,richard16@carey.com,134.35.212.59,898,42,1
7614,burtonmegan@gmail.com,73.117.40.117,1386,0,0
3897,xcarroll@gmail.com,144.76.161.68,18809723,24,5
7115,marcus14@webster.info,186.25.140.52,670375,26,2
1184,francisco29@simpson.com,67.116.63.181,770,1,8
8528,pamelacosta@bentley-le.com,58.173.43.190,12981,1,5
9708,marksmith@kane-henry.info,203.4.101.49,17920,33,10
3853,suzanneschultz@taylor.info,111.25.36.0,3815,10,8
7877,cristianking@garcia-thomas.biz,155.6.28.171,408,33,6
9468,jessicaschmidt@bridges.com,12.119.104.123,5716233,15,2
2621,hartmanerin@yahoo.com,66.220.92.35,09408,8,6
6041,ashley38@yahoo.com,149.140.125.162,27622,49,4
9473,jared11@zavala.com,161.244.107.67,862838,33,8
4213,phillipsmichael@yahoo.com,129.217.129.172,9395,21,2
7405,gary77@yahoo.com,212.203.23.189,958003,47,7
5031,palmercheryl@shelton.biz,136.49.94.137,34648,4,5
4383,singletonmelissa@yahoo.com,23.26.235.159,92987,47,5
6478,zkent@hotmail.com,64.210.143.166,12578,41,7
570,oholland@hotmail.com,56.198.207.59,324,21,4
1237,pcarpenter@hotmail.com,84.167.174.176,533,21,3
2324,daniel22@gmail.com,56.163.104.8,367732,27,0
5169,kevin35@gmail.com,98.120.167.164,8414,44,1
9731,ubaker@williams.com,212.248.32.247,4279,20,0
5139,michael48@rodriguez.com,143.226.30.71,8900,18,1
2431,wangmark@gmail.com,123.49.224.178,253250,36,3
7722,carl85@gmail.com,113.189.64.253,2123,30,8
3063,vhensley@hotmail.com,42.216.240.82,09061,39,2
7888,odavies@yahoo.com,190.144.76.116,1133810,6,4
3448,kennethmorgan@willis.com,3.103.90.68,80446,23,5
8137,emmacastillo@gmail.com,16.102.177.99,537568,4,10
6104,boydandrea@berg.info,46.48.70.8,390874,36,6
9964,burkebrittany@gmail.com,196.88.240.250,477885,13,1
3275,tclark@gmail.com,101.214.52.69,63032,44,4
3271,russellbishop@hotmail.com,142.163.25.166,814,20,0
2621,eric81@lewis.org,58.112.40.70,61270,27,10
1220,mendezmegan@larsen-escobar.biz,3.125.229.70,246029,27,10
6046,alexandriawhite@west.com,156.158.34.166,437188,45,5
1648,larry20@yahoo.com,6.54.41.96,01687,26,0
1494,oneillpatricia@rogers.com,39.159.112.128,300304,0,5
7421,glennwhitehead@ellis.net,23.207.143.65,5885,6,4
8611,rguerra@yahoo.com,41.151.131.104,668,50,7
3774,juliahall@yahoo.com,94.31.168.152,85333,48,9
2712,wilsonjamie@rogers.com,156.15.78.131,89003,2,10
517,wilsonbilly@gmail.com,43.176.79.218,7103,45,0
3403,christopherbrown@gmail.com,149.9.82.139,21675,42,4
869,lestermegan@hotmail.com,82.237.156.27,6761072,13,6
415,kimberlydixon@gmail.com,1.172.189.194,066,40,5
2760,jay43@gmail.com,212.116.34.61,84886,19,6
2857,andrew37@yahoo.com,117.29.142.187,527177,48,3
4509,tyler69@davis.com,217.20.152.119,53,13,10
1464,matthewgreen@gmail.com,203.92.117.13,3466792,24,4
8290,ronaldanderson@cochran-jackson.org,126.249.250.51,948,50,6
1859,jacksonamy@gmail.com,215.23.6.129,8017077,25,4
7066,robin95@pennington.biz,133.244.178.234,74847,20,5
8288,joel42@walker.com,131.72.138.89,267,35,2
6017,gomezjessica@evans.com,198.92.253.101,03842,32,10
3727,michaelhendricks@yahoo.com,10.176.250.152,049610,35,7
1371,iharding@hotmail.com,47.188.200.233,35431839,46,1
5128,sromero@carpenter-lloyd.com,150.16.61.110,8078753,32,9
6651,gonzalesmelissa@mcfarland.biz,23.40.185.181,60569,10,7
103,veronicarivers@gmail.com,107.193.11.116,20,2,1
5019,heatherscott@yahoo.com,63.153.142.47,790990,34,3
9439,thomasdustin@greene.info,32.78.232.102,8066582,20,10
8392,mmurphy@villegas-stewart.info,65.241.159.170,7433112,27,4
7239,donaldscott@gmail.com,106.93.17.139,444938,7,1
1753,amy68@hotmail.com,42.118.144.215,585,30,4
5538,carloscastro@gmail.com,43.69.240.134,69440,36,6
8367,denisegraham@coleman-chapman.com,26.11.34.248,9766,18,1
9471,jonathanbarber@gmail.com,31.141.184.166,714643,15,6
5493,melissabradford@gmail.com,120.53.96.196,3448,26,7
9733,jennifer30@cox.com,129.111.199.181,306582,39,1
6949,christopher45@hotmail.com,218.100.67.216,792817,37,6
9814,wolfwilliam@kelly.org,81.225.40.249,183970,36,9
2318,nsparks@gmail.com,129.5.139.113,66359261,37,9
3638,cwhite@holt-palmer.com,69.64.115.103,88746,16,4
5385,edgar09@hotmail.com,48.195.241.94,98778,48,9
3277,jacobperez@molina.info,82.131.25.52,966292,21,4
181,daniel74@hotmail.com,58.39.45.91,3870,23,9
5761,goodjoel@yahoo.com,212.153.54.83,9428702,40,6
6257,vacevedo@yahoo.com,211.19.120.69,27082,17,7
5609,troy52@reynolds.com,34.101.235.17,848,30,1
5783,gary35@yahoo.com,122.76.213.219,587862,38,3
7847,michaelsanchez@yahoo.com,27.227.131.130,86512,23,9
3602,wernermark@flores-harper.com,68.38.96.198,0182,27,6
1067,erichanson@butler.com,13.20.123.148,891,44,9
4790,lmelendez@davis.biz,164.66.253.136,08577,25,2
4357,ksmith@hotmail.com,148.223.119.147,1401,37,8
5811,warrencraig@gmail.com,46.84.170.237,8542,13,10
7939,joellawson@hotmail.com,31.30.132.244,184748,7,0
2236,nbrown@yahoo.com,58.57.193.86,783276,31,5
4917,cartercourtney@marquez.com,214.6.136.77,3813057,50,8
473,combsrichard@buckley-harrison.net,128.73.69.215,544606,21,6
970,daniel34@gmail.com,153.231.155.218,7486,49,7
243,sandra79@hotmail.com,116.20.149.66,6513588,34,5
4161,robert02@hotmail.com,119.138.149.218,0256149,40,10
8216,katie60@hale.com,98.7.244.162,07689,18,6
6295,dennis42@yahoo.com,137.243.121.25,86,38,6
9525,orrapril@pineda.com,174.63.202.16,0874751,38,5
1999,john75@greene.net,22.187.52.185,69458,3,4
5937,ikey@shepherd-wilson.org,215.32.193.43,182,39,9
1669,cjohnson@shelton.biz,137.244.44.88,721389,25,0
6299,sethbrooks@gmail.com,31.79.178.35,759424,30,8
7904,saracastro@hotmail.com,77.247.231.115,363797,42,3
4312,rodriguezbilly@thomas-frazier.org,209.228.73.98,776386,27,8
1779,brittany99@yahoo.com,79.47.222.147,097218,18,1
2418,julienewton@yahoo.com,175.102.39.186,750989,9,7
868,stewartkent@gmail.com,93.34.107.9,21937,29,9
6036,epitts@yahoo.com,221.86.41.22,9980,34,10
6296,xhenson@hotmail.com,103.26.123.165,6116481,19,4
3595,xkoch@dickerson.com,85.126.0.140,25024,9,7
2535,andreamiller@yahoo.com,84.15.198.210,392119,27,10
4995,owilson@leonard.com,113.30.66.14,6029,39,2
8077,aandrade@hotmail.com,57.41.9.224,8713,30,4
3692,hunterlisa@yahoo.com,117.99.134.218,40462,6,5
